,Filename,Size,Machine,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,.textSize,.textEntropy,.textCharacteristics,.dataSize,.dataEntropy,.dataCharacteristics,Packed
2050,iconv.exe,39438,332,3,0,68608,0,224,783,267,2,32,36864,4096,69632,109952,73728,4194304,4096,512,4,0,1,0,4,0,114688,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,36864,7.740885120593465,3758096448,1
2051,pcregrep.exe,23645,34404,3,0,34816,78,240,551,523,2,30,20480,4096,45056,66688,49152,4299161600,4096,512,4,0,0,0,5,2,73728,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,18432,7.641936760109398,3758096448,1
2052,qemu-system-sparc64.exe,3435992,34404,3,0,0,0,240,559,523,2,31,3424256,12288,6324224,9750064,6328320,4194304,4096,512,4,0,0,0,5,2,9764864,4096,0,3,1376,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,3422720,7.8052498566840764,3758096448,1
2053,findstr.exe,21504,332,3,3979408037,0,0,224,258,267,14,12,16384,4096,65536,85200,69632,4194304,4096,512,10,0,10,0,10,0,90112,4096,0,3,49472,262144,20480,1048576,4096,0,16,0,0.0,3758096512,16384,7.567387499531201,3758096448,1
2054,takeown.exe,32768,332,3,1946169045,0,0,224,258,267,14,12,28672,8192,45056,75632,49152,4194304,4096,512,10,0,10,0,10,0,86016,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,27136,7.70633022797793,3758096448,1
2055,filezilla.exe,7027880,34404,3,0,0,0,240,559,523,2,28,6971392,45056,6619136,13591680,6623232,4194304,4096,512,6,0,0,0,6,0,13639680,4096,0,2,352,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,6969344,7.804742217000228,3758096448,1
2056,changepk.exe,91464,34404,3,3819262079,0,0,240,34,523,14,12,20480,65536,94208,115792,98304,5368709120,4096,512,10,0,10,0,10,0,184320,4096,0,2,49632,524288,8192,1048576,4096,0,16,0,0.0,3758096512,18432,7.563759810487586,3758096448,1
2057,nltest.exe,182784,34404,3,1804715573,0,0,240,34,523,14,12,180224,4096,405504,587344,409600,5368709120,4096,512,10,0,10,0,6,0,593920,4096,0,3,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,178688,7.727534723324044,3758096448,1
2058,pyrsa-encrypt.exe,66387,34404,3,1465050937,0,0,240,34,523,10,0,45056,24576,81920,129296,86016,5368709120,4096,512,5,2,0,0,5,2,155648,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,44032,7.648945985721547,3758096448,1
2059,AutoHotkeyU64.exe,680960,34404,3,1518313065,0,0,240,35,523,14,0,663552,20480,589824,1253520,593920,5368709120,4096,512,5,2,0,0,5,2,1277952,4096,0,2,32,4194304,4096,1048576,4096,0,16,0,0.0,3758096512,660480,7.752452194916266,3758096448,1
2060,pscp.exe,321400,332,3,1487437943,0,0,224,258,267,14,0,303104,8192,241664,545584,245760,4194304,4096,512,5,1,0,0,5,1,557056,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,300544,7.764133523917567,3758096448,1
2061,pdf2bmp.exe,45930,332,3,1042456307,0,0,224,271,267,6,0,40960,4096,45056,87184,49152,4194304,4096,512,4,0,0,0,4,0,94208,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,38912,7.606717691649216,3758096448,1
2062,CompatTelRunner.exe,102200,34404,3,1009709958,0,0,240,34,523,14,15,90112,8192,90112,181168,94208,5368709120,4096,512,10,0,10,0,10,0,192512,4096,0,3,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,88064,7.731088238315979,3758096448,1
2063,sst_dump.exe,1228712,34404,3,1557783635,0,0,240,34,523,14,20,1220608,4096,2072576,3294000,2076672,5368709120,4096,512,6,0,0,0,6,0,3301376,4096,0,3,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,1219584,7.719189870994978,3758096448,1
2064,git-merge-index.exe,28232,332,3,1582125982,335872,1778,224,294,267,2,33,16384,4096,315392,333952,319488,4194304,4096,512,4,0,1,0,4,0,339968,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.606372310885079,3758096448,1
2065,TE.exe,176640,34404,3,1545360454,0,0,240,34,523,14,16,172032,8192,266240,439616,270336,5368709120,4096,512,6,1,1812,20007,6,1,450560,4096,0,3,49504,1048576,65536,1048576,4096,0,16,0,0.0,3758096512,170496,7.770841503480399,3758096448,1
2066,talk.exe,35045,34404,3,2097153,53760,129,240,551,523,2,25,28672,4096,53248,85360,57344,4299161600,4096,512,4,0,0,0,5,2,90112,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,28672,7.694596626248242,3758096448,1
2067,patch.exe,60416,332,3,1263138655,101376,1712,224,775,267,2,56,61440,4096,61440,123776,65536,4194304,4096,512,4,0,2,5,4,0,131072,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,58880,7.7482493838255015,3758096448,1
2068,strace.exe,343456,332,3,1574376355,651776,2789,224,263,267,2,30,282624,4096,487424,770816,491520,4194304,4096,512,4,0,1,0,4,0,778240,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,280064,7.734706198569081,3758096448,1
2069,guillotine.exe,33328,34404,3,0,29696,0,240,47,523,2,33,12288,8192,53248,67424,57344,4194304,4096,512,4,0,0,0,5,2,77824,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,10752,7.574195192656166,3758096448,1
2070,oclParticles.exe,198136,332,3,1573084031,0,0,224,259,267,12,0,163840,28672,204800,371648,208896,4194304,4096,512,6,0,0,0,6,0,401408,4096,0,3,33024,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,163328,7.744776082088049,3758096448,1
2071,qemu-system-riscv64w.exe,3396056,34404,3,0,0,0,240,559,523,2,31,3383296,12288,6873088,10259088,6877184,4194304,4096,512,4,0,0,0,5,2,10272768,4096,0,2,1376,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,3382784,7.80665091578388,3758096448,1
2072,Ldr64.exe,45712,34404,3,1518063665,0,0,240,35,523,8,0,36864,4096,53248,92848,57344,268435456,4096,512,5,0,8,0,5,2,98304,4096,0,3,32832,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,36352,7.6449130199372695,3758096448,1
2073,git-reset.exe,28232,332,3,1582125982,335872,1778,224,294,267,2,33,16384,4096,315392,333952,319488,4194304,4096,512,4,0,1,0,4,0,339968,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.606372310885079,3758096448,1
2074,gspawn-win32-helper-console.exe,9216,332,3,1471508026,0,0,224,783,267,2,22,8192,4096,36864,48320,40960,4194304,4096,512,4,0,1,0,4,0,53248,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,8192,7.456376883293497,3758096448,1
2075,perl5.26.2.exe,9686,332,3,0,12288,65,224,807,267,2,28,8192,4096,45056,52944,49152,4194304,4096,512,4,0,1,0,4,0,61440,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,4608,7.133981111654546,3758096448,1
2076,xgettext.exe,129087,332,3,0,245760,325,224,807,267,2,28,114688,4096,163840,279680,167936,4194304,4096,512,4,0,1,0,4,0,286720,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,112640,7.781521930319846,3758096448,1
2077,rubyw.exe,27648,34404,3,0,0,0,240,559,523,2,30,12288,20480,61440,73312,65536,4194304,4096,512,4,0,0,0,5,2,98304,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,8704,7.432719357862646,3758096448,1
2078,run.x86-cygwin.exe,222648,332,3,1424520786,189440,6699,224,295,267,2,25,86016,4096,155648,245040,159744,4194304,4096,512,4,0,1,0,4,0,249856,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,86016,7.743594645008429,3758096448,1
2079,jaccessinspector.exe,46560,34404,3,1563238697,0,0,240,34,523,14,12,36864,4096,81920,121488,86016,5368709120,4096,512,6,0,0,0,6,0,126976,4096,0,2,33120,655360,4096,1048576,4096,0,16,0,0.0,3758096512,36864,7.6975181396164585,3758096448,1
2080,rmid.exe,14400,332,3,1489566845,0,0,224,258,267,10,0,4096,4096,24576,31936,28672,4194304,4096,512,5,1,0,0,5,1,36864,4096,0,3,33088,327680,4096,1048576,4096,0,16,0,0.0,3758096512,4096,7.0345084324911635,3758096448,1
2081,gawk-4.2.1.exe,352490,34404,3,0,597504,313,240,551,523,2,30,339968,4096,307200,649392,311296,4299161600,4096,512,4,0,0,0,5,2,655360,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,338944,7.794155385913758,3758096448,1
2082,mysqlbinlog.exe,1272744,34404,3,1557783624,0,0,240,34,523,14,20,1265664,4096,3158016,4424368,3162112,5368709120,4096,512,6,0,0,0,6,0,4431872,4096,0,3,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,1263616,7.784835029844148,3758096448,1
2083,Purplizer.exe,289608,332,3,1542705804,0,0,224,258,267,12,0,253952,32768,364544,619056,368640,4194304,4096,512,5,1,0,0,5,1,655360,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,251392,7.759876825820159,3758096448,1
2084,git-help.exe,28232,332,3,1582125982,335872,1778,224,294,267,2,33,16384,4096,315392,333952,319488,4194304,4096,512,4,0,1,0,4,0,339968,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.606372310885079,3758096448,1
2085,swaplabel.exe,10583,34404,3,0,13312,64,240,551,523,2,30,8192,4096,40960,49712,45056,4299161600,4096,512,4,0,0,0,5,2,57344,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,5632,7.152571767791293,3758096448,1
2086,gtk-query-immodules-2.0.exe,9728,332,3,1471509585,0,0,224,783,267,2,22,12288,4096,45056,56944,49152,4194304,4096,512,4,0,1,0,4,0,65536,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,8704,7.423669382246199,3758096448,1
2087,git-range-diff.exe,28232,332,3,1582125982,335872,1778,224,294,267,2,33,16384,4096,315392,333952,319488,4194304,4096,512,4,0,1,0,4,0,339968,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.606372310885079,3758096448,1
2088,gkill.exe,21406,332,3,0,32768,80,224,807,267,2,30,16384,4096,40960,60144,45056,4194304,4096,512,4,0,1,0,4,0,65536,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15872,7.650798761141068,3758096448,1
2089,git-repack.exe,28232,332,3,1582125982,335872,1778,224,294,267,2,33,16384,4096,315392,333952,319488,4194304,4096,512,4,0,1,0,4,0,339968,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.606372310885079,3758096448,1
2090,vfpctrl.exe,105984,34404,3,2033311424,0,0,240,34,523,14,12,102400,4096,184320,289376,188416,5368709120,4096,512,10,0,10,0,10,0,294912,4096,0,3,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,101888,7.811559902483764,3758096448,1
2091,ExportController.exe,110920,332,3,1389653383,0,0,224,258,267,8,0,77824,28672,122880,200960,126976,4194304,4096,512,4,0,0,0,4,0,233472,4096,0,2,320,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,74752,7.668305288279852,3758096448,1
2092,qemu-system-s390x.exe,2798552,34404,3,0,0,0,240,559,523,2,31,2785280,12288,5033984,7822368,5038080,4194304,4096,512,4,0,0,0,5,2,7835648,4096,0,3,1376,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,2785280,7.81977887469252,3758096448,1
2093,NetCfgNotifyObjectHost.exe,32256,332,3,3376670114,0,0,224,258,267,14,12,28672,4096,53248,83472,57344,4194304,4096,512,10,0,10,0,10,0,90112,4096,0,2,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,27136,7.643074124815252,3758096448,1
2094,LauncherPatcher.exe,401552,34404,3,1575541343,0,0,240,34,523,14,14,86016,311296,438272,525600,442368,5368709120,4096,512,6,0,0,0,6,0,839680,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,84480,7.726094119127139,3758096448,1
2095,mtstocom.exe,61440,332,3,2114003317,0,0,224,258,267,14,12,57344,4096,114688,174240,118784,4194304,4096,512,10,0,10,0,10,0,180224,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,56320,7.7478625690812795,3758096448,1
2096,stat.exe,56528,332,3,0,93184,134,224,807,267,2,30,49152,4096,73728,126256,77824,4194304,4096,512,4,0,1,0,4,0,131072,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,49152,7.758111403467158,3758096448,1
2097,rsa_test.exe,14336,332,3,1587102091,0,0,224,258,267,14,25,12288,4096,45056,60480,49152,4194304,4096,512,6,0,0,0,6,0,65536,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,12288,7.532921383347959,3758096448,1
2098,qemu-system-s390xw.exe,2798552,34404,3,0,0,0,240,559,523,2,31,2785280,12288,5033984,7822368,5038080,4194304,4096,512,4,0,0,0,5,2,7835648,4096,0,2,1376,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,2785280,7.819779425196139,3758096448,1
2099,mtstack16.exe,36272,34404,3,1517283362,0,0,240,34,523,14,10,28672,4096,53248,82336,57344,5368709120,4096,512,6,0,0,0,6,0,90112,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,26112,7.594614905373946,3758096448,1
2100,fvenotify.exe,146432,34404,3,2424682695,0,0,240,34,523,14,12,57344,94208,147456,204144,151552,5368709120,4096,512,10,0,10,0,10,0,303104,4096,0,2,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,53760,7.703093852726168,3758096448,1
2101,file-ps.exe,57904,34404,3,0,73728,0,240,47,523,2,33,36864,8192,90112,127888,94208,4194304,4096,512,4,0,0,0,5,2,139264,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,34816,7.707352002185936,3758096448,1
2102,gpscript.exe,22528,332,3,1014460545,0,0,224,258,267,14,12,20480,4096,36864,58240,40960,4194304,4096,512,10,0,10,0,10,0,65536,4096,0,2,49472,262144,32768,1048576,4096,0,16,0,0.0,3758096512,17920,7.658857946783249,3758096448,1
2103,elevate.exe,82800,332,3,1460126116,0,0,224,258,267,14,0,65536,4096,65536,132096,69632,4194304,4096,512,6,0,0,0,6,0,139264,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,63488,7.680479616334286,3758096448,1
2104,git-lfs.exe,4915712,332,3,0,9545728,0,224,771,267,3,0,4874240,36864,4820992,9695968,4825088,4194304,4096,512,4,0,1,0,4,0,9736192,4096,0,3,0,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,4871680,7.710629904872839,3758096448,1
2105,sha256sum.exe,32081,332,3,0,52224,92,224,807,267,2,30,28672,4096,53248,82960,57344,4194304,4096,512,4,0,1,0,4,0,90112,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,26112,7.749888564571608,3758096448,1
2106,cml-explorer.exe,56880,34404,3,0,76288,0,240,47,523,2,33,36864,8192,90112,126560,94208,4194304,4096,512,4,0,0,0,5,2,139264,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,33280,7.737083875718309,3758096448,1
2107,vercmp.exe,7163,34404,3,0,10240,29,240,551,523,2,30,4096,4096,40960,48448,45056,4299161600,4096,512,4,0,0,0,5,2,53248,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,4096,7.267852152893041,3758096448,1
2108,avr-strip.exe,434688,332,3,1519035149,0,0,224,783,267,2,23,434176,4096,376832,813936,380928,4194304,4096,512,4,0,1,0,4,0,819200,4096,0,3,0,12582912,4096,1048576,4096,0,16,0,0.0,3758096512,433664,7.782872488628917,3758096448,1
2109,audiodg.exe,325232,34404,3,3520497167,0,0,240,34,523,14,12,307200,8192,323584,630560,327680,5368709120,4096,512,10,0,10,0,10,0,643072,4096,0,2,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,304128,7.768183749911409,3758096448,1
2110,mavinject.exe,74544,332,3,2388122496,0,0,224,258,267,14,12,65536,4096,98304,164400,102400,4194304,4096,512,10,0,10,0,10,0,172032,4096,0,2,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,62976,7.7896120045038755,3758096448,1
2111,innochecksum.exe,1031592,34404,3,1557783617,0,0,240,34,523,14,20,1024000,4096,2961408,3986928,2965504,5368709120,4096,512,6,0,0,0,6,0,3993600,4096,0,3,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,1022464,7.766630830213471,3758096448,1
2112,DDJ-RZ_1.200.exe,4371848,332,3,999709377,0,0,224,271,267,6,0,114688,8192,180224,298320,184320,4194304,4096,512,4,0,0,0,4,0,307200,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,114688,7.623861555811273,3758096448,1
2113,PerformanceTest_Help.exe,1496944,332,3,1460209834,0,0,224,33167,267,2,25,585728,32768,684032,1271488,688128,4194304,4096,512,4,0,0,0,4,0,1306624,4096,0,2,0,1048576,16384,1048576,4096,0,16,0,0.0,3758096512,584192,7.784125708723178,3758096448,1
2114,getdefs.exe,21321,34404,3,0,32768,85,240,550,523,2,28,16384,4096,53248,72816,57344,4299161600,4096,512,4,0,0,0,5,2,77824,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,16384,7.591958585754674,3758096448,1
2115,AxInstUI.exe,40960,34404,3,2294718172,0,0,240,34,523,14,12,12288,28672,69632,84928,73728,5368709120,4096,512,10,0,10,0,10,0,114688,4096,0,2,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,12288,7.3353577486960235,3758096448,1
2116,chkdsk.exe,13824,332,3,982184484,0,0,224,290,267,14,12,12288,4096,36864,49936,40960,4194304,4096,512,10,0,10,0,10,0,57344,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,9728,7.559638792947916,3758096448,1
2117,lzmainfo.exe,17865,332,3,0,25088,78,224,775,267,2,30,12288,4096,40960,55904,45056,4194304,4096,512,4,0,1,0,4,0,61440,4096,0,3,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,11776,7.546455335281014,3758096448,1
2118,TeamViewer_Service.exe,5343064,332,3,1555321892,0,0,224,258,267,14,16,5033984,307200,7245824,12275408,7249920,4194304,4096,512,5,1,0,0,5,1,12591104,4096,0,3,49472,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,5031936,7.777030543895942,3758096448,1
2119,AMDRyzenMasterCmd._DD8F2CD9EC1D4160ACC6EC7D732D0379.exe,123360,332,3,1280724770,0,0,224,271,267,6,0,16384,106496,135168,151168,139264,4194304,4096,512,4,0,0,0,4,0,262144,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,12800,7.42217372350186,3758096448,1
2120,dumper.exe,1762531,34404,3,1536578616,2443776,8031,240,39,523,2,30,1527808,4096,983040,2512224,987136,4299161600,4096,512,4,0,0,0,5,2,2519040,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,1525760,7.744328660904535,3758096448,1
2121,acrobroker.exe,151712,332,3,1426574526,0,0,224,290,267,12,0,135168,12288,143360,278864,147456,4194304,4096,512,6,0,0,0,6,0,294912,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,132096,7.750240095067383,3758096448,1
2122,spyxx_amd64.exe,369056,34404,3,1579063198,0,0,240,34,523,14,20,303104,57344,712704,1017792,716800,5368709120,4096,512,6,0,10,0,6,0,1077248,4096,0,2,33120,1048576,8192,1048576,4096,0,16,0,0.0,3758096512,302080,7.811420233468811,3758096448,1
2123,git-pack-refs.exe,28232,332,3,1582125982,335872,1778,224,294,267,2,33,16384,4096,315392,333952,319488,4194304,4096,512,4,0,1,0,4,0,339968,4096,0,3,320,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,15360,7.606372310885079,3758096448,1
2124,fixrevoke.exe,698344,332,3,1553740839,0,0,224,258,267,12,0,692224,4096,1671168,2363424,1675264,4194304,4096,512,6,0,0,0,6,0,2371584,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,689152,7.82243194057284,3758096448,1
2125,file-pnm.exe,45616,34404,3,0,50688,0,240,47,523,2,33,24576,8192,65536,91088,69632,4194304,4096,512,4,0,0,0,5,2,102400,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,22528,7.636815937105295,3758096448,1
2126,qaac.exe,660480,332,3,1542719917,0,0,224,258,267,12,0,659456,4096,901120,1562496,905216,4194304,4096,512,5,1,0,0,5,1,1568768,4096,0,3,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,657920,7.783194561338479,3758096448,1
2127,file-raw-placeholder.exe,30768,34404,3,0,28160,0,240,47,523,2,33,12288,4096,57344,72432,61440,4194304,4096,512,4,0,0,0,5,2,77824,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,11776,7.564344853227566,3758096448,1
2128,XDJ-AERO_1.300.exe,4065568,332,3,999709377,0,0,224,271,267,6,0,114688,8192,180224,298320,184320,4194304,4096,512,4,0,0,0,4,0,307200,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,114688,7.623845972337967,3758096448,1
2129,gpgkeys_curl.exe,14337,332,3,0,19968,70,224,807,267,2,28,12288,4096,36864,49504,40960,4194304,4096,512,4,0,1,0,4,0,57344,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,9216,7.568995988717087,3758096448,1
2130,MSIAfterburner.exe,366576,332,3,1555835652,0,0,224,259,267,9,0,335872,24576,622592,960192,626688,4194304,4096,512,5,0,0,0,5,0,987136,4096,0,2,32768,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,334336,7.802394137111431,3758096448,1
2131,choice.exe,19456,332,3,3254942664,0,0,224,258,267,14,12,16384,4096,28672,47968,32768,4194304,4096,512,10,0,10,0,10,0,53248,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,15872,7.599683737325706,3758096448,1
2132,diskperf.exe,15360,332,3,3846344612,0,0,224,258,267,14,12,12288,4096,28672,42256,32768,4194304,4096,512,10,0,10,0,10,0,49152,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,10240,7.508756070456714,3758096448,1
2133,file-rawtherapee.exe,32816,34404,3,0,31744,0,240,47,523,2,33,16384,4096,53248,70128,57344,4194304,4096,512,4,0,0,0,5,2,77824,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,13824,7.531236326880556,3758096448,1
2134,worldpainter.exe,559576,34404,3,1554972922,0,0,240,34,523,9,0,405504,143360,327680,735648,331776,5368709120,4096,512,5,2,0,0,5,2,880640,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,404480,7.720677522970446,3758096448,1
2135,wlanext.exe,41984,332,3,3941380536,0,0,224,258,267,14,12,36864,4096,65536,105600,69632,4194304,4096,512,10,0,10,0,10,0,110592,4096,0,3,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,36864,7.698709787042953,3758096448,1
2136,vnetlib64.exe,522728,34404,3,1515406504,0,0,240,34,523,12,0,503808,4096,630784,1136448,634880,5368709120,4096,512,6,0,0,0,6,0,1142784,4096,0,2,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,502784,7.788951145821367,3758096448,1
2137,gcov-dump.exe,1071630,332,3,0,1433088,0,224,815,267,2,29,1073152,4096,393216,1466912,397312,4194304,4096,512,4,0,1,0,4,0,1474560,4096,0,3,0,12582912,4096,1048576,4096,0,16,0,0.0,3758096512,1070592,7.675710977366384,3758096448,1
2138,quickassist.exe,221696,332,3,123273723,0,0,224,258,267,14,12,180224,45056,315392,496720,319488,4194304,4096,512,10,0,10,0,10,0,544768,4096,0,2,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,178176,7.780286735283227,3758096448,1
2139,pcretest.exe,53296,34404,3,0,93184,184,240,551,523,2,30,45056,4096,81920,128976,86016,4299161600,4096,512,4,0,0,0,5,2,135168,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,43520,7.769826481652222,3758096448,1
2140,OneDrive.exe,436960,332,3,1481602548,0,0,224,258,267,12,10,307200,118784,1228800,1536016,1232896,4194304,4096,512,6,2,6,2,6,0,1658880,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,304128,7.71528857839797,3758096448,1
2141,comm.exe,23265,332,3,0,37376,89,224,807,267,2,30,20480,4096,45056,66112,49152,4194304,4096,512,4,0,1,0,4,0,73728,4096,0,3,32768,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,17408,7.720029784675583,3758096448,1
2142,ManifestTool.exe,251904,332,3,1528811685,0,0,224,258,267,14,0,237568,4096,311296,549616,315392,4194304,4096,512,6,0,0,0,6,0,557056,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,235008,7.798559636666593,3758096448,1
2143,file-fits.exe,54832,34404,3,0,67584,0,240,47,523,2,33,32768,8192,77824,112592,81920,4194304,4096,512,4,0,0,0,5,2,122880,4096,0,2,0,2097152,4096,1048576,4096,0,16,0,0.0,3758096512,31744,7.698847288320155,3758096448,1
2144,enc-amf-test64.exe,80712,34404,3,1537761566,0,0,240,34,523,14,15,73728,4096,184320,257232,188416,5368709120,4096,512,6,0,0,0,6,0,266240,4096,0,3,33120,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,70656,7.65998116236784,3758096448,1
2145,PresentationHost.exe,180736,332,3,3606079963,0,0,224,258,267,14,12,122880,61440,143360,266944,147456,4194304,4096,512,10,0,10,0,10,0,331776,4096,0,2,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,120320,7.681799914099414,3758096448,1
2146,CES_IPCAgent.exe,99080,332,3,1384946484,0,0,224,290,267,9,0,65536,28672,122880,189712,126976,4194304,4096,512,5,0,0,0,5,0,221184,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,63488,7.730938450153978,3758096448,1
2147,ksetup.exe,25600,34404,3,3012825745,0,0,240,34,523,14,12,24576,4096,40960,65520,45056,5368709120,4096,512,10,0,10,0,10,0,73728,4096,0,3,49504,524288,8192,1048576,4096,0,16,0,0.0,3758096512,21504,7.599160117365613,3758096448,1
2148,cttune.exe,169472,332,3,1699517873,0,0,224,258,267,14,12,114688,57344,225280,339504,229376,4194304,4096,512,10,0,10,0,10,0,401408,4096,0,2,49472,262144,8192,1048576,4096,0,16,0,0.0,3758096512,111104,7.613020235414172,3758096448,1
2149,AdobeARM.exe,580688,332,3,1582666871,0,0,224,258,267,9,0,507904,69632,790528,1299792,794624,4194304,4096,512,5,0,0,0,5,0,1372160,4096,0,2,33088,1048576,4096,1048576,4096,0,16,0,0.0,3758096512,505856,7.829758892662594,3758096448,1
